"","PC1","PC2","PC3","PC4","PC5","PC6","class_match","species_match","mobility_PCA","mob_match","habitat_PCA","animal"
"29",1.05303178509109,-1.81385109941111,1.30871903303201,0.539469405301703,0.384049253872904,0.241963265335072,"Gastropoda","Haliotis_rufescens","sessile",8,"marine","Haliotis_rufescens"
"30",0.257730688603796,-1.77365500418348,-2.29692044466138,-0.455749172052552,-0.260401948103986,-0.496055383539239,"Mammalia","Alces_alces","terrestrial",3,"terrestrial","Alces_alces"
"31",-1.02133985844912,0.117059750009529,-1.25693835734826,-0.0754841733349934,0.00570200944060904,0.275859805962724,"Mammalia","Arctocephalus_australis","pelagic",2,"marine","Arctocephalus_australis"
"32",-0.0940772885626651,1.71842781747493,0.189094317438749,-0.843370815365136,-0.849747539043811,0.0186837820451771,"Mammalia","Hippocamelus_bisulcus","terrestrial",3,"terrestrial","Hippocamelus_bisulcus"
"33",-1.18646854873224,1.78409000071506,0.512256264498826,-0.644724863599028,-0.181235814707041,-0.0256911986078839,"Mammalia","Hippocamelus_bisulcus","terrestrial",3,"terrestrial","Hippocamelus_bisulcus"
"34",-1.50841764009526,1.19355699023989,0.276754800649123,0.0500189781095724,-0.39862482347528,-0.0475302118392029,"Mammalia","Hippocamelus_bisulcus","terrestrial",3,"terrestrial","Hippocamelus_bisulcus"
"35",-1.22149722077957,-0.262886992585374,-0.102105420503715,-0.159264375234074,-0.0284819356350104,-0.047319629048472,"Mammalia","Lontra_canadensis","semiaquatic",4,"marine","Lontra_canadensis"
"36",-1.53540669373709,-0.143660528202144,0.490502787403646,-0.119539871819383,0.0565992598012894,-0.22764642552289,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"37",-1.14256275372874,-1.42914712201091,1.19100356582653,0.0107442215844212,-0.0392039604312884,-0.178051764541465,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"38",-1.35810494851871,-1.49099133990002,0.90010419836239,0.0661092694665379,0.257504016393469,-0.0290052249407508,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"39",-1.45776602241702,-0.718067020981087,0.50273088278277,-0.106565105575811,0.265502322895125,-0.128899014212881,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"40",-1.02532286766948,-1.43052098241244,1.16611800627525,-0.0225654546255296,-0.0888534734123036,-0.142263286396467,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"41",-1.16229833257621,-1.34089619378487,1.29293435300207,0.0405456694549558,-0.124021398578233,-0.184403867103427,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"42",-1.71815014974433,-0.37277897159622,0.0531866504741266,-0.165925202465266,0.580844677628089,-0.0194091338482657,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
